,t,q_1,q_2,q_3,q_4,q_5,q_6,camera_x,camera_y,camera_z,camera_roll,camera_pitch,camera_yaw,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,desired_f_1,desired_f_2,desired_f_3,desired_f_4,desired_f_5,desired_f_6,desired_f_7,desired_f_8
0,0.0,8.58306884765625e-06,0.00015425682067871094,1.570796251296997,0.0001308917999267578,-1.5707952976226807,1.1920928955078125e-06,0.6808194518089294,0.16908100247383118,0.6382140517234802,-3.1409236307315758,0.000142941057518954,1.5708374245447392,149.61725663716814,145.28982300884957,125.56984478935698,121.2350332594235,101.5,145.27631578947367,125.59823399558499,169.33112582781456,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
1,0.05,-0.002312183380126953,-0.0004703998565673828,1.574434518814087,-0.0028123855590820312,-1.5692713260650635,-0.0013284683227539062,0.6808088421821594,0.1676374077796936,0.6364704370498657,-3.1408455796440204,-0.001390980387396119,1.5698393855654265,149.54625550660793,145.29955947136563,125.42731277533039,121.17180616740089,101.33920704845815,145.37665198237886,125.43076923076923,169.43076923076924,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
2,0.1,-0.004888057708740234,-0.0008416175842285156,1.5775806903839111,-0.005408048629760742,-1.5680387020111084,-0.0026743412017822266,0.6809740662574768,0.16599158942699432,0.6348556280136108,-3.140666051376651,-0.0026316492338816972,1.568604052206645,149.35824175824175,145.35824175824175,125.16703296703297,121.3076923076923,101.0,145.45414847161572,125.2390350877193,169.5328947368421,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
3,0.15000000000000002,-0.008047342300415039,-0.0009298324584960938,1.580021619796753,-0.0071756839752197266,-1.5675246715545654,-0.0043866634368896484,0.6813524961471558,0.16387465596199036,0.6334444284439087,-3.140086645652343,-0.0031537411632911877,1.5671525535923334,148.84782608695653,145.38478260869564,124.5,121.18260869565218,100.35,145.54347826086956,124.66228070175438,169.625,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
4,0.2,-0.012399435043334961,0.00025391578674316406,1.5798194408416748,-0.006705045700073242,-1.5690796375274658,-0.006275177001953125,0.6826011538505554,0.16071899235248566,0.6327284574508667,-3.1386261214628814,-0.0016183197381381556,1.5646844837934648,147.61353711790392,145.41921397379912,123.18260869565218,121.34782608695652,99.05217391304348,145.64565217391305,123.5,169.81739130434784,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
5,0.25,-0.012348413467407227,-0.0014913082122802734,1.5864465236663818,-0.012657642364501953,-1.5641272068023682,-0.006882190704345703,0.6816080212593079,0.16128256916999817,0.6300387382507324,-3.139738955229717,-0.006546809856918412,1.5653447515870014,148.82543103448276,145.43965517241378,124.375,121.19827586206897,100.1038961038961,145.60173160173161,124.57758620689656,169.9094827586207,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
6,0.30000000000000004,-0.014704704284667969,-0.0017688274383544922,1.5889122486114502,-0.013778448104858398,-1.562624216079712,-0.008681774139404297,0.6816737055778503,0.1598227173089981,0.6286698579788208,-3.1386991488336826,-0.008062490994478743,1.5647775132181403,148.71182795698925,145.31182795698925,124.2452025586354,120.95735607675905,99.875,145.54741379310346,124.44060475161987,169.79913606911447,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
7,0.35000000000000003,-0.016646623611450195,-0.001764059066772461,1.590986967086792,-0.014619588851928711,-1.561208963394165,-0.010068178176879883,0.6818305253982544,0.15862807631492615,0.6273432970046997,-3.137484885910954,-0.009498270431446174,1.5642031066741124,148.64743589743588,145.13675213675214,124.06837606837607,120.65598290598291,99.76609442060087,145.40987124463518,124.35974304068523,169.7066381156317,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
8,0.4,-0.01818108558654785,-0.0017881393432617188,1.5928027629852295,-0.014970064163208008,-1.5600664615631104,-0.011095762252807617,0.6818829774856567,0.15769566595554352,0.6261610984802246,-3.1360676043109033,-0.0106589875173655,1.563677650219936,148.62473347547976,144.8507462686567,123.94893617021276,120.5,99.6017130620985,145.15845824411136,124.28326180257511,169.5,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
9,0.45,-0.019858360290527344,-0.002695798873901367,1.5958607196807861,-0.015147924423217773,-1.5592496395111084,-0.012429475784301758,0.6813526153564453,0.15664058923721313,0.6247208714485168,-3.134123845021948,-0.011506652240720458,1.563307009111205,148.56236786469344,144.36363636363637,123.70550847457628,119.90254237288136,99.42004264392324,144.64605543710022,124.12210526315789,169.0,125.0,121.0,101.0,145.0,125.0,169.0,149.0,145.0
