,t,q_1,q_2,q_3,q_4,q_5,q_6,camera_x,camera_y,camera_z,camera_roll,camera_pitch,camera_yaw,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,desired_f_1,desired_f_2,desired_f_3,desired_f_4,desired_f_5,desired_f_6,desired_f_7,desired_f_8,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8
0,0.0,9.361875081825843e-06,-0.3926333301083327,1.9634954084936185,7.252088425691028e-05,-1.5707955582218611,2.220446049250313e-15,0.4463258536086648,0.16906234102687412,0.592161801541222,-3.141307158888575,0.00012241039484984628,1.5708380808617421,151.05680171461992,65.33125101459177,120.48293339638053,44.09022942430376,99.61686642657749,65.28622076991928,130.1131175287212,87.11150283445855,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.3559562591136578,-0.22597224994857068,-4.9365422590501895,4.509705079734469,0.18077620101356612,-0.2776890045168014,4.700359554987641,-4.44572043008179
1,0.05,-0.004968168823334285,-0.38196484102754624,1.9534722413310108,0.005555719916709556,-1.5671508449900164,-0.004065361843569981,0.45257931213935054,0.16714082689496562,0.5935614390284664,-3.1351509476894246,-0.003558424133993446,1.569894595817129,151.72869008826586,66.48205959974749,120.67381776964373,40.23926499397027,104.59989617038198,66.30663206089389,125.66707366679015,92.69258041797634,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.3159321145322776,0.039282864287828435,-4.753148522491109,-0.22328182250913808,5.114020464167295,-0.28847151726053366,0.16707366679014607,0.19258041797634876
2,0.1,-0.011790553727336839,-0.38715360491582107,1.9538065395692268,0.0048399687087576915,-1.5625315824554669,-0.010856336864177418,0.45128665401159046,0.16448368159737675,0.5957558600269183,-3.1408293292870866,-0.008175413553501217,1.5698762202465109,146.4216316857292,67.65297442523773,125.92858423323783,42.20958083923192,95.09366736467832,67.86639308075414,125.09642639893505,93.43392170979537,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-4.871701647604099,0.2244029966662954,0.45065716989808824,0.42071327685187887,-4.611313478233561,0.22463062864685188,-0.3931371684273667,0.024054537119847216
3,0.15000000000000002,-0.0121505381464444,-0.38170473148589945,1.9481071122937301,0.006191164859640885,-1.561728302482945,-0.010691349518723747,0.4543180597208596,0.1643783867110616,0.5970206781912184,-3.1397309179258794,-0.008976317373636201,1.5693464475700567,151.10676204642627,68.18731371005828,120.42379536388245,47.57996183533926,100.06268956475799,68.98509271028429,125.61555448854111,94.13321587832988,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.21766543448977144,-0.19054888536156117,-5.116434521175021,4.807931183998263,0.16326983555102592,0.4144930971314795,0.004016027002655349,-0.07255335243935433
4,0.2,-0.015758973861226266,-0.380153331431746,1.9448797583167412,0.006918098510932946,-1.5590285586420416,-0.01431446911923473,0.4558747176035461,0.16297109502030385,0.5984223387893748,-3.1407440754999203,-0.011668159633460856,1.5693672899370603,151.3440358659305,69.14787468883539,120.67296159577238,43.4064526799643,100.33999513412488,69.29184970005457,125.97427572232593,90.45719230624236,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.0647933087335994,-0.044063890819120134,-4.934730711919925,-0.31470116618954014,0.3615215529115737,-0.2208704565012044,0.3424927765894925,-4.622265058098714
5,0.25,-0.020297509038901485,-0.3790660796713108,1.9415720655404973,0.007827653719277183,-1.5557419092909566,-0.018626365178361137,0.457331196332687,0.16118184396436402,0.6000758507662889,3.141013839194687,-0.014938862219043515,1.5691561184842973,151.38541949239632,74.73535034311801,125.27347601374322,44.72882085743525,105.30911245638718,70.30319826231633,120.57921685938885,95.74158126432667,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.018835826752630243,4.605756532673142,-0.3834440642294892,-0.06455146225286111,5.219618292963062,-0.19680173768366974,-5.165881179826845,-0.22312461802627048
6,0.30000000000000004,-0.023975136219057447,-0.3868496016612899,1.9455370316080032,0.00307999058306363,-1.5536092580973255,-0.020844514445193862,0.45430899681473896,0.15978620900485443,0.6014282684422235,3.132335487740455,-0.016890374221216514,1.5678475771199136,150.88606596569147,71.16177278170771,125.61901330730905,41.223005045425104,100.34209534550122,71.68766923325202,125.5575663021341,96.8362195587304,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.18522116302140226,0.013257930222565594,0.11901330730904609,-4.776994954574894,0.274635028040903,0.07258986817266058,-0.07111739138259347,-0.03214979293952913
7,0.35000000000000003,-0.027297102260846806,-0.3871575258467672,1.9425333107415046,0.0033147276607499165,-1.5509990884243017,-0.023443582263316998,0.4549317129870036,0.1585208154918041,0.6035782177194586,3.1291591695156638,-0.01940067222699806,1.5672098079742414,150.70963912614155,71.83495342165956,125.42567180878994,47.27268875988732,100.51323960748486,72.51317574475773,125.71750214570096,98.17044547845711,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.34194817544573586,-0.40711007040393277,-0.17272176550724552,0.03774900085118083,0.284323944834254,-0.2579085925916612,-0.052956936135354626,0.31615406129144924
8,0.4,-0.02906357228889922,-0.38597547882497185,1.9397598136323149,0.0030471817438706417,-1.5495104434665485,-0.024943808374138232,0.4560591783580455,0.1578347631788975,0.6049499893225417,3.1272518312678708,-0.020818752407381066,1.567001576080662,151.18422320054825,73.11161666715186,120.65079884209891,47.829188900788,105.304381680157,74.03371383980615,126.04265924674125,98.94319707534372,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.16222320054825998,-0.04438333284814378,-4.99566580436575,-0.35868988709079286,4.885682493165124,0.4036325389931436,0.21535000979345786,0.20022518779351572
9,0.45,-0.03565129632826736,-0.3898850160378742,1.9400242201927904,0.0016955476569346928,-1.5451970383103921,-0.031437763664362794,0.4553117044332354,0.1552713482170194,0.6066805932415651,3.121973715140113,-0.02488648213014568,1.5670931473736318,151.02574839923147,74.67033636440443,125.32572795510919,49.414963569997845,100.54712562863129,74.3923303260225,125.97768065965796,104.28211789889397,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.09026452826372375,0.4909008805334712,-0.22571237410891898,-0.08503643000215422,-0.049981809385235915,-0.32461182273782785,0.18576146773877178,4.6013098180858965
