,t,q_1,q_2,q_3,q_4,q_5,q_6,camera_x,camera_y,camera_z,camera_roll,camera_pitch,camera_yaw,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,desired_f_1,desired_f_2,desired_f_3,desired_f_4,desired_f_5,desired_f_6,desired_f_7,desired_f_8,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8
19,0.9500000000000001,-0.0050604133541032326,-0.39735696447979185,1.9497238394046645,-0.007322206659107877,-1.5656723015703697,-0.003974284087899349,0.4469741770953998,0.16729007326493933,0.6044450889187252,3.1159598438135587,-0.004898684731657942,1.5698722806463323,151.25745204998523,72.85315201922705,125.76868255387282,47.577558637895265,100.54268042717914,72.88480909037754,125.40319794137214,97.97335881889933,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.1972110861298002,0.09813193890576447,-0.07213377265778716,-0.21223728047208332,-0.10905073371699922,0.0864384182797878,-0.4780897849860109,0.05987793358745241
20,1.0,-0.0047282849398246896,-0.39703179345435213,1.9482624866440492,-0.007515629558715542,-1.565751487461374,-0.0035393241997487834,0.4472262527798134,0.16743273696976224,0.6053157510287114,3.1146377638070124,-0.0048246359488980485,1.569774195249278,150.76088367665423,73.26680863434188,126.46805277752672,48.04007804012469,100.08153822485818,73.22053972247568,125.99672605042029,97.92733451088853,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.31416703328491913,0.18972952683681985,0.5805272151545379,-0.19305079423113766,-0.6664292548166251,0.035580372882172785,0.09712765684600334,-0.2875249268624758
21,1.05,-0.004425992789652167,-0.39637864627385966,1.9465294799314803,-0.007461195884153948,-1.5658109552485255,-0.0030941705237159667,0.44763535291980927,0.16756465168882953,0.6061998517781357,3.113616536426439,-0.004772622597324393,1.5696353488249597,151.2605287957769,73.55089223901764,120.82711540478005,49.00339099536099,100.96543575324034,73.57330020129874,126.55591521459311,98.41804789894232,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.14396437859898217,-0.017614918446571832,-5.06588871044629,0.20915231223341163,0.20324063128912084,-0.1238542702459875,0.616156178448532,-0.3369721813789639
22,1.1,-0.006182273425908935,-0.3968095361000805,1.9456983230563276,-0.007745051093624777,-1.5645824321754738,-0.004706931883710741,0.4478139148671898,0.1668880474865125,0.6069887000792179,3.1120562913518093,-0.0059522469009628326,1.5695330943478307,151.37219372827278,74.27470683485474,125.72223568276893,49.23300460581008,100.75995248625112,69.09858977903843,125.88006665175692,99.42756622425036,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.3497447486809298,0.26246193689556674,-0.12869599424970415,-0.04235771303049983,-0.11325814769569581,-5.011839668814334,-0.07530860179276991,0.38294147780005183
23,1.1500000000000001,-0.00798861913140847,-0.3968325108124824,1.9438871406354528,-0.007650302139432963,-1.5633739734392114,-0.0044304437195932245,0.44823287496645825,0.16620074366164375,0.6082224945536041,3.110312399321474,-0.007163013473620728,1.567497503053182,151.1927144328787,74.87058640487903,125.89125533320409,50.06690798241456,100.84080930179708,74.93096544951844,125.94725533215396,99.79026805903122,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.3305745151831964,0.2574176805992008,0.13763214479828545,0.03792247516818613,0.03138307228888294,0.037522826567624165,0.03262118581248654,0.03417049805561449
24,1.2000000000000002,-0.00790008213483162,-0.3964112425366557,1.9422904132351348,-0.00785161658165423,-1.563301170604535,-0.004173184693780474,0.4485750539437672,0.1662503248356808,0.6091456198789393,3.1089379935521357,-0.007233602668344091,1.5673430843298444,150.85305891026985,74.9567145635418,125.78599089425072,50.66147742196599,100.98571037603212,75.19550751923411,126.12698293863843,94.4553211508538,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.07492462882477637,-0.10501383151994594,0.016598860707738142,0.10172899429303076,0.1482103760321058,-0.21074248076588198,0.16174776481431327,-5.628523429923285
25,1.25,-0.0077941905282652435,-0.3949395170967933,1.9410621120948433,-0.007925167344676964,-1.5633329900037065,-0.0042051194557686244,0.4493805100711692,0.16629072443993748,0.6093294052804992,3.109114640354993,-0.007198123895687875,1.5674795013874954,151.07315251576864,80.3555698695854,125.38839876581379,51.22204615962571,100.50099228279728,75.2250990427313,126.48293136814175,100.18396276259567,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.22572983535626495,4.990621415977145,-0.4057188812450319,0.46994531928958194,-0.36595158414658413,-0.3528635352312752,0.5643977632537719,-0.0848763412739835
26,1.3,-0.009402462980817372,-0.3945253484259732,1.939148930672661,-0.007801287057101369,-1.5622436433134528,-0.004198049167247309,0.4499822477252138,0.16567284372530888,0.610435079857437,3.1077336579830313,-0.008285054363775161,1.5659093797327441,146.49129568746773,76.11443104485684,125.76697522416364,51.291570021489925,100.68332872374107,75.91450049016065,126.08876976766152,106.16712586047885,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-4.311579055858783,0.19656656847080045,0.10802785574259395,-0.18632471535217607,-0.18125460959226397,-0.3688328431726822,0.15420944046315033,5.232565533280486
27,1.35,-0.008628609295203926,-0.3952577835259672,1.9386592172230017,-0.009411201913369194,-1.5625809197099763,-0.0037735562852652116,0.44969841384491827,0.1659939856870507,0.61128223260147,3.104898221840349,-0.007947654190080096,1.5662725297244433,145.74563483374223,71.35868093362477,125.6245681801448,52.18830963439397,101.22769387234825,77.09963021554483,126.06824117824834,106.72396120957465,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-4.996031832924448,-5.141319066375228,-0.10154646953672529,-0.021881448408580407,0.28785984745198906,0.24070905371911128,0.12853223853940265,5.268659754273206
28,1.4000000000000001,-0.005756645226582702,-0.39539072534352426,1.9387706466869705,-0.011308861783529967,-1.5642056511252722,-0.0035631249306815604,0.44935296959896354,0.16712747870157163,0.6114811889099181,3.102985536714848,-0.006316154358389692,1.5688907537623913,150.5388191924875,77.21551893311322,125.97089728616629,52.705343843703254,100.99624635591196,77.13009476180373,121.29561385195079,101.98204343281111,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.40539568354555144,0.2403123215429797,-0.005648556051199166,0.1936167648119995,-0.09938773972212736,0.044855676564644814,-4.774201343121082,0.1894356299363632
29,1.4500000000000002,-0.00414317171623324,-0.3948333137235065,1.9374518133199379,-0.012492778969176221,-1.5650959824667359,-0.0018021758255080123,0.4495844011456974,0.16777383783386665,0.6122657243795795,3.1010561634834657,-0.005490803280309806,1.5687207538583963,150.89518952693604,76.94584657399362,120.99339603805454,48.44642336670318,101.62785418260397,82.64025722968151,126.22005394861132,102.01058075137627,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.03954731516921782,-0.5362586891642749,-5.027790402623422,-4.759085107873093,0.35838049839344505,5.0549940717867665,0.12501262629727442,-0.1650390833344738
30,1.5,-0.004969429644923196,-0.395286651368441,1.9360368207288596,-0.013098058561672232,-1.5643207139366098,-0.0036380324900675554,0.44967547994766105,0.1674608551757783,0.6135044692902598,3.0985682002961124,-0.006188997126768324,1.5697726905732505,151.05564829395104,83.41098495786176,131.17313415365348,53.63683564384709,101.48840614937798,78.40535944384771,126.2024224806955,102.91069999781448,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.11237098302666876,5.173589999878553,4.941870770355834,-0.14260761097088884,0.05591669790118563,0.0952328615692234,0.08283485182952341,0.03028762668045914
31,1.55,-0.004072937773747398,-0.3943653935580915,1.9339896077426237,-0.013654302762615256,-1.564799799950964,-0.0018464279702254949,0.45019156934153925,0.1678266188706214,0.6145527773038199,3.096901007782745,-0.005782794038233237,1.5688687323770898,150.5941844776411,73.53689476435868,121.17925920411504,59.33612962759504,101.79831037734529,78.4951840431527,120.86774432527875,103.82269191928783,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.33590026812159873,-5.18132557462437,-4.922033899333223,4.775784800008835,0.29617362520854273,-0.45353390556523154,-5.362863641178285,0.38244034696079277
32,1.6,-0.0030691836595724276,-0.3930243512466194,1.93356113350207,-0.014293527877800916,-1.5653746540591955,-0.0020775630222686914,0.4507849287467927,0.16821840861353224,0.614310720954669,3.0971822029517218,-0.005195108281381648,1.5700771797251254,150.99422245379023,78.7374282601071,125.93806574152568,54.90959026021788,100.98298142808052,78.83933017051417,121.09681101849964,98.1412424158752,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.02042189767420842,-0.19144203277993121,-0.2951955975672031,0.2810805409954171,-0.5170185719194755,-0.16066982948582625,-5.161522314833699,-5.358757584124804
33,1.6500000000000001,-0.0029256356231210923,-0.3916561692141194,1.932373510311562,-0.014676262678278817,-1.5654419873790095,-0.0014163672887841372,0.45155942548843814,0.16827821683918007,0.614547898817077,3.0969868157832736,-0.005158174633366967,1.5695574084131814,151.38881210172315,79.4776365350886,126.24322328469124,60.234500844594415,101.5045404325577,79.69379974860263,126.12684854580475,103.95013518240556,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.4311849830790826,0.15560263678352332,-0.13421706238034745,5.2345008445944154,-0.04226807808059951,0.30869336562391403,-0.10599968704347223,0.1372453695157522
34,1.7000000000000002,-0.0024316472364276365,-0.38990355433496404,1.931104345548773,-0.01455465162801639,-1.5657301849364584,-0.0012472981644764403,0.45242329581246726,0.16847039787543047,0.6146106086969487,3.097595557022326,-0.004878910985411866,1.5698663740873984,151.66727871009513,79.65031754008095,126.5541082023249,55.110324944560254,101.64036978265959,79.747660181794,131.3984455855641,103.72469537655704,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.65453985659196,0.24479737022955728,0.24591854715248626,-0.10088195199146537,0.09356127202128942,0.2710644371131577,5.169755356873882,-0.2753046234429684
35,1.75,-0.0028041550359785283,-0.3892272889315018,1.929324629247274,-0.014744479435655489,-1.565368152192252,-0.0018978641650728711,0.4529726263583089,0.1683307703120463,0.615545411230255,3.0962941076010906,-0.005211662242263757,1.5701659769168008,151.20898468741711,80.16122400935826,126.14882898514848,55.9908490988987,101.57640951467586,79.913686893202,131.11456525137936,104.28103414831669,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.194340335952692,0.2323537164712338,-0.1989031962769943,0.23922922848833414,0.0009784801931023988,-0.12510621024626797,4.804941820417027,-0.21896585168330227
36,1.8,-0.0032225038149245044,-0.3885531202681727,1.9276418021588473,-0.015069111016420944,-1.5649831347199212,-0.0026083528679832213,0.453532998355007,0.16817205868067933,0.6164286234367334,3.0949536420569324,-0.005561738592767659,1.5704819966291208,151.20715829889184,80.14957187589813,126.44744903716884,56.595099205291945,106.920475389048,80.49551015805056,126.33111827899614,110.33487442236076,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.20715829889183515,-0.3504281241018731,0.10831860238623102,0.23857746616150652,5.239533204893823,-0.09121361068605473,-0.05881882792210159,5.292945701186754
37,1.85,-0.0006025212388816037,-0.38920011676904886,1.927815451827958,-0.01883334600970965,-1.5665179321116138,-0.001451379075619208,0.4531387353415583,0.16921874043002785,0.6170339586581431,3.0907179225859323,-0.004068028087626125,1.5718963524110081,150.80939822089078,86.44962254526031,126.73624444432983,62.52920321346039,106.59299183085862,86.13531698461207,126.7774143906373,110.93504605048422,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.23974707825450273,5.060733656371423,0.23624444432983177,5.287975143284956,4.66793829766804,4.741312701956829,0.29749895723349634,5.138005881351014
38,1.9000000000000001,0.00027698087229444113,-0.38975682982030424,1.9287318812918874,-0.022466620703940787,-1.5671034812507747,-0.0010638238099223152,0.45300095035628585,0.16956186274700188,0.6170705567124477,3.0874462658446107,-0.0034983469230734396,1.5723710764860783,150.76588320544192,82.02198644685485,126.82580813476811,58.222146246491626,102.1747848311044,77.38157047422436,126.56208548969843,106.63606327276908,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.30234707174357905,-0.07396238043724691,0.25437956333954,0.23093745528283333,0.22382534283149214,-4.605636348803361,0.1561658279648134,0.19631697255766836
39,1.9500000000000002,0.0014057879425561914,-0.3888540168356758,1.927382890887345,-0.024070500550416263,-1.5677281436478259,-5.405477736486475e-05,0.45351841288049066,0.17001658949917953,0.6177661097207254,3.0854050453289235,-0.0029304828718136494,1.5724629284500087,150.71574420093253,82.69153227984421,126.26183549563716,58.51619045482059,106.97500898016622,87.50422900140582,126.98566779440688,107.21878855442974,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.3530730033685296,0.011962387371101469,-0.30644644268883536,-0.18865536015738635,4.968557367263007,4.874121474524102,0.4856677944068747,0.16772472464250235
40,2.0,0.002095613740140223,-0.3892270859073821,1.9281201306556381,-0.027902294904327718,-1.568173310660124,-0.0002849890384211129,0.4535350715827168,0.17028198871388023,0.617866568114997,3.081936375651487,-0.002472013610163236,1.5733671602312467,151.23905841373977,78.49854165636496,126.95270081876811,54.49759267418165,101.9988648496987,83.54043601327017,126.5648848177532,107.56570989836548,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.13538670747626322,-4.998218602814309,0.3185544773046811,-4.9857776140666905,-0.12451177367792485,0.10537107820523134,0.04471496637314788,-0.1795130315708147
41,2.0500000000000003,0.005249286678469911,-0.3883270793413769,1.925568680112189,-0.03096693033578779,-1.5698491399820789,0.0008457308571592215,0.45394432077159114,0.17155786569869438,0.6195630447906059,3.077218479828659,-0.0008663286716225519,1.5752990373074123,151.46624571845464,84.91410208336454,126.5430336916035,66.03770853514585,102.33133831254861,84.11976344478452,126.50651052899745,109.25807611441348,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.1879848488894217,0.17279773553845038,-0.3305554731820573,5.112200634468651,-0.1053429101588171,-0.46102258141635016,-0.10078560834160398,0.39112332471391675
42,2.1,0.005413435732548155,-0.3866650099698652,1.924738239861477,-0.030479109939323568,-1.5699821629000823,0.0008542136393474564,0.45475637806843056,0.1716211118974889,0.6193149085350346,3.078548664957614,-0.0007357970726562883,1.5754429231305664,151.098353398369,84.2924237282545,121.63869476376468,60.769937515435096,102.64162120285214,79.49330837837141,126.7568564137886,109.17970926239117,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.1646900798918632,-0.4140980108759313,-5.203291692217259,-0.07656361323307342,0.255158320756061,-5.05254315001287,0.14956027644952896,0.3127564726916016
43,2.15,0.0049069124055076685,-0.38613048334018396,1.9237077848850062,-0.032058826397759255,-1.5695889084296768,0.00030931606249140486,0.4553335727655156,0.17142453511379435,0.6199571989103904,3.076473377755459,-0.0010992818164109902,1.5755053079500299,146.00148298402627,85.88333416701006,126.7452780366673,61.24153910054254,102.34838044693369,85.20653401836859,126.60509701337071,114.75160559627446,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-5.221224439554498,0.4335525076214089,-0.14852727306721286,-0.25846089945746287,-0.12091779868034862,-0.052237911455978364,-0.06156965329596531,5.2516055962744534
44,2.2,0.008368192877745262,-0.3852194552768382,1.9227528595294752,-0.03640189852410014,-1.5716247952993738,0.0021599336699282823,0.4556889052569108,0.1728207253839545,0.6207016406365663,3.0720789588722446,0.0008101531342273891,1.5769884011404176,151.02250158325901,86.66598403117871,127.65474959598274,63.09354665543332,102.46712854317232,91.41463453110536,131.8441391242134,105.70870991026825,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,-0.3071687464113192,0.06598403117871803,0.4493319887592482,0.31025094437237094,-0.12136703204892316,5.138085858538986,5.034717282671649,-4.856600582237092
45,2.25,0.0070232021953371415,-0.3840090882163727,1.9217588517260982,-0.03531679033011592,-1.5707855796542898,0.0007053114107500313,0.4564861444950714,0.1722818916389362,0.6207002666776278,3.073389191755274,6.927923923532246e-05,1.5771496877989613,151.3779859333313,87.10301102003439,122.12092475508582,62.457535392861146,102.39744583524465,86.17026269242814,126.82058034995691,110.43409287356965,149.0,145.0,125.0,121.0,101.0,145.0,125.0,169.0,0.06438944210321808,0.5240636516133302,-5.072333671880475,-0.22785786556581494,-0.1654680720401067,-0.09905298086105284,0.011158508415143336,-0.13121761893569622
