,t,q_1,q_2,q_3,q_4,q_5,q_6,camera_x,camera_y,camera_z,camera_roll,camera_pitch,camera_yaw,f_1,f_2,f_3,f_4,f_5,f_6,desired_f_1,desired_f_2,desired_f_3,desired_f_4,desired_f_5,desired_f_6
10,0.5,-0.005170106887817383,-0.3885209560394287,1.9624054431915283,-0.0049932003021240234,-1.5747435092926025,-0.00644373893737793,0.4497096538543701,0.16627952456474304,0.5916218757629395,3.1398643914009203,0.004080254563599888,1.5720950454971765,210.21606118546845,84.5831739961759,184.30170777988616,58.614800759013285,158.38490566037737,84.5,153.5,144.5,125.5,116.5,99.5,144.5
11,0.55,-0.005650758743286133,-0.3882110118865967,1.962284803390503,-0.005426883697509766,-1.575124979019165,-0.006998538970947266,0.4499877095222473,0.1660187840461731,0.5916125178337097,3.1396257943860997,0.004464532613535423,1.5721674274697823,210.0,84.74904214559388,184.15267175572518,58.73854961832061,158.16603053435114,84.62786259541984,153.5,144.5,125.5,116.5,99.5,144.5
12,0.6000000000000001,-0.0061380863189697266,-0.38787221908569336,1.9621870517730713,-0.0058441162109375,-1.5755116939544678,-0.0075376033782958984,0.45027583837509155,0.16575461626052856,0.5915730595588684,3.139455715700891,0.004853302415684998,1.5722173137419557,209.8065134099617,84.89655172413794,183.96360153256705,58.89846743295019,158.0,84.72328244274809,153.5,144.5,125.5,116.5,99.5,144.5
13,0.65,-0.0066487789154052734,-0.387484073638916,1.9621102809906006,-0.006265163421630859,-1.5759141445159912,-0.008086681365966797,0.45058882236480713,0.16547748446464539,0.5914976000785828,3.139352188327673,0.005258010763802974,1.5722541883717795,209.60994263862332,85.01720841300191,183.76099426386233,59.06309751434034,157.78095238095239,84.89714285714285,153.5,144.5,125.5,116.5,99.5,144.5
14,0.7000000000000001,-0.007117033004760742,-0.3870382308959961,1.9620521068572998,-0.0067043304443359375,-1.5762641429901123,-0.008661270141601562,0.4509216248989105,0.16522449254989624,0.5913854837417603,3.139307592103629,0.005609366600818396,1.5723592802460589,209.525,85.18653846153846,183.61950286806882,59.18929254302103,157.60994263862332,85.01720841300191,153.5,144.5,125.5,116.5,99.5,144.5
15,0.75,-0.007550239562988281,-0.38664722442626953,1.9620044231414795,-0.007072925567626953,-1.5765964984893799,-0.009152889251708984,0.4512147903442383,0.16498976945877075,0.5912833213806152,3.1392878094800944,0.005943076936878585,1.5724168567631078,209.40494296577947,85.287072243346,183.52091254752852,59.29847908745247,157.52198852772466,85.10707456978967,153.5,144.5,125.5,116.5,99.5,144.5
16,0.8,-0.007996082305908203,-0.38624024391174316,1.9619605541229248,-0.00744938850402832,-1.5769379138946533,-0.009654045104980469,0.4515172243118286,0.16474781930446625,0.5911718606948853,3.1392812410279882,0.006286042592458319,1.5724714915446811,209.22179732313575,85.43594646271511,183.33648393194707,59.412098298676746,157.39733840304183,85.24144486692015,153.5,144.5,125.5,116.5,99.5,144.5
17,0.8500000000000001,-0.008439302444458008,-0.3858635425567627,1.9619052410125732,-0.007818222045898438,-1.577282190322876,-0.010144472122192383,0.4518057703971863,0.16450680792331696,0.591080904006958,3.1392402150431673,0.0066317255992908745,1.5725176798746183,209.0,85.5,183.21606118546845,59.476099426386234,157.24857685009488,85.37381404174573,153.5,144.5,125.5,116.5,99.5,144.5
18,0.9,-0.00888371467590332,-0.38542795181274414,1.9618504047393799,-0.00824284553527832,-1.5776121616363525,-0.010701417922973633,0.4521274268627167,0.16426575183868408,0.5909692645072937,3.1392041694606854,0.006963195727402474,1.5726290289064087,208.95576923076922,85.61346153846154,183.01151631477927,59.5700575815739,157.0609523809524,85.47809523809524,153.5,144.5,125.5,116.5,99.5,144.5
19,0.9500000000000001,-0.009254932403564453,-0.3850395679473877,1.961803674697876,-0.00860595703125,-1.577883005142212,-0.011186361312866211,0.45240822434425354,0.16406439244747162,0.590865969657898,3.139189170857517,0.007236110524360487,1.5727426987198485,208.83969465648855,85.66221374045801,182.955938697318,59.64942528735632,157.0,85.54389312977099,153.5,144.5,125.5,116.5,99.5,144.5
20,1.0,-0.00964808464050293,-0.3845994472503662,1.9617631435394287,-0.009006023406982422,-1.5781638622283936,-0.01171731948852539,0.4527197480201721,0.1638512760400772,0.5907394289970398,3.1391960625121893,0.007518312193451084,1.5728794403921178,208.63097514340345,85.88910133843213,182.85904761904763,59.8,156.8891013384321,85.63097514340345,153.5,144.5,125.5,116.5,99.5,144.5
21,1.05,-0.010118484497070312,-0.38418126106262207,1.9617302417755127,-0.009371757507324219,-1.5785295963287354,-0.012207984924316406,0.45302844047546387,0.16359449923038483,0.5906142592430115,3.1392238994729613,0.007885008097263356,1.572899057081344,208.52399232245682,85.99424184261036,182.632183908046,59.91379310344828,156.69565217391303,85.7296786389414,153.5,144.5,125.5,116.5,99.5,144.5
22,1.1,-0.010538101196289062,-0.3837578296661377,1.9617111682891846,-0.009714365005493164,-1.5788471698760986,-0.012674570083618164,0.4533276855945587,0.16336582601070404,0.5904740691184998,3.13929364628746,0.00820243463183349,1.572945394795844,208.45192307692307,86.0,182.52399232245682,59.994241842610364,156.5847619047619,85.82285714285715,153.5,144.5,125.5,116.5,99.5,144.5
23,1.1500000000000001,-0.010920286178588867,-0.3832685947418213,1.9617030620574951,-0.010097742080688477,-1.5791127681732178,-0.013191938400268555,0.4536546468734741,0.16315858066082,0.5903011560440063,3.139399206992358,0.008467974033009872,1.5730808737024495,208.36902485659655,86.11089866156787,182.47600767754318,60.005758157389636,156.47809523809525,85.93904761904761,153.5,144.5,125.5,116.5,99.5,144.5
24,1.2000000000000002,-0.011278152465820312,-0.38286280632019043,1.961676836013794,-0.010438203811645508,-1.5793712139129639,-0.013653755187988281,0.45393624901771545,0.16296358406543732,0.5901737213134766,3.1394459692798318,0.00872732241434642,1.5731846511278145,208.2175572519084,86.27099236641222,182.36902485659655,60.11089866156788,156.40804597701148,86.0,153.5,144.5,125.5,116.5,99.5,144.5
25,1.25,-0.011682271957397461,-0.3824789524078369,1.9616491794586182,-0.010759830474853516,-1.5796821117401123,-0.014093399047851562,0.45421266555786133,0.16274243593215942,0.5900552272796631,3.1394884586073215,0.009038186038993132,1.5732197755612896,208.06142034548944,86.36852207293666,182.2561669829222,60.24098671726755,156.2689393939394,86.12689393939394,153.5,144.5,125.5,116.5,99.5,144.5
26,1.3,-0.012083768844604492,-0.3820488452911377,1.9616329669952393,-0.011103630065917969,-1.5799801349639893,-0.014561653137207031,0.45451146364212036,0.16252288222312927,0.5899096131324768,3.1395677486755633,0.009336727406231801,1.573286448963127,207.98848368522073,86.42994241842611,182.11832061068702,60.345419847328245,156.12737642585552,86.22053231939164,153.5,144.5,125.5,116.5,99.5,144.5
27,1.35,-0.012449979782104492,-0.3815879821777344,1.9616296291351318,-0.011449098587036133,-1.5802385807037354,-0.015035152435302734,0.4548175632953644,0.16232344508171082,0.589741587638855,3.1396880909093325,0.00959430851261844,1.5733947230011076,207.85028790786947,86.47792706333973,182.0,60.4080459770115,155.98102466793168,86.30929791271348,153.5,144.5,125.5,116.5,99.5,144.5
28,1.4000000000000001,-0.012802600860595703,-0.3810763359069824,1.9616377353668213,-0.01182246208190918,-1.5804731845855713,-0.015543699264526367,0.45514699816703796,0.16213150322437286,0.5895457863807678,3.139843399327898,0.009827212111069428,1.5735515669117524,207.76717557251908,86.54198473282443,181.96374045801528,60.47709923664122,155.88403041825094,86.34220532319392,153.5,144.5,125.5,116.5,99.5,144.5
29,1.4500000000000002,-0.013177633285522461,-0.3805086612701416,1.9616692066192627,-0.012202262878417969,-1.580721139907837,-0.016065120697021484,0.4555038809776306,0.16192743182182312,0.5893086194992065,3.1400725788180717,0.01007266201917855,1.5737000865501154,207.69128787878788,86.63825757575758,181.84351145038167,60.4942748091603,155.73674242424244,86.35416666666667,153.5,144.5,125.5,116.5,99.5,144.5
30,1.5,-0.013549566268920898,-0.37996387481689453,1.9617149829864502,-0.01253199577331543,-1.5809757709503174,-0.01652979850769043,0.45584216713905334,0.16172446310520172,0.5890670418739319,3.1403427385477496,0.010323702484707879,1.5737947423431622,207.59013282732448,86.6888045540797,181.7319391634981,60.539923954372625,155.58052434456928,86.41947565543072,153.5,144.5,125.5,116.5,99.5,144.5
31,1.55,-0.013897895812988281,-0.3793783187866211,1.961777925491333,-0.012866497039794922,-1.5812008380889893,-0.017004013061523438,0.45619428157806396,0.1615348756313324,0.5887950658798218,3.140665840175377,0.010543949116553967,1.5739232453748113,207.5237191650854,86.70208728652752,181.62146892655366,60.52354048964219,155.58052434456928,86.41947565543072,153.5,144.5,125.5,116.5,99.5,144.5
32,1.6,-0.014261245727539062,-0.37880516052246094,1.9618217945098877,-0.013227224349975586,-1.5814392566680908,-0.01750469207763672,0.4565475881099701,0.16133654117584229,0.5885447263717651,3.1409326168317357,0.010778082160175072,1.5740635103930807,207.4236641221374,86.79961832061069,181.55722326454034,60.587242026266416,155.5,86.54681647940075,153.5,144.5,125.5,116.5,99.5,144.5
33,1.6500000000000001,-0.014609336853027344,-0.3782846927642822,1.9618456363677979,-0.013576507568359375,-1.5816709995269775,-0.01798844337463379,0.4568745195865631,0.16114597022533417,0.5883312821388245,3.1411362069223,0.011006907067078193,1.5742011841797157,207.40952380952382,86.89714285714285,181.5235404896422,60.621468926553675,155.41947565543072,86.58052434456928,153.5,144.5,125.5,116.5,99.5,144.5
34,1.7000000000000002,-0.01495504379272461,-0.37781739234924316,1.9618732929229736,-0.013869762420654297,-1.5819151401519775,-0.01840519905090332,0.45717018842697144,0.16095618903636932,0.5881327986717224,3.1413467832953517,0.01124764422538007,1.5742743812718787,207.35104364326375,86.90702087286527,181.43018867924528,60.64716981132076,155.3796992481203,86.60714285714286,153.5,144.5,125.5,116.5,99.5,144.5
35,1.75,-0.015298843383789062,-0.3773233890533447,1.9618990421295166,-0.014190435409545898,-1.5821502208709717,-0.01885509490966797,0.45748084783554077,0.16076742112636566,0.5879259705543518,3.141555564152764,0.011479097120960003,1.5743825804488023,207.26045627376425,86.95627376425855,181.33584905660376,60.69245283018868,155.27255639097746,86.69360902255639,153.5,144.5,125.5,116.5,99.5,144.5
36,1.8,-0.015620231628417969,-0.37682080268859863,1.961923360824585,-0.014521598815917969,-1.5823595523834229,-0.019317150115966797,0.4577934443950653,0.16059131920337677,0.5877172946929932,-3.141424158337612,0.011684892797519542,1.5745258432824052,207.180608365019,87.11026615969581,181.28248587570621,60.73258003766478,155.1296992481203,86.7218045112782,153.5,144.5,125.5,116.5,99.5,144.5
37,1.85,-0.015961885452270508,-0.3763701915740967,1.961963415145874,-0.014774084091186523,-1.5826079845428467,-0.019687891006469727,0.45807480812072754,0.16040289402008057,0.587513267993927,-3.1411768086148797,0.011927868272093238,1.5745578665583693,207.05714285714285,87.16380952380952,181.1939736346516,60.75706214689266,155.015065913371,86.72693032015066,153.5,144.5,125.5,116.5,99.5,144.5
38,1.9000000000000001,-0.016336679458618164,-0.3758535385131836,1.9620301723480225,-0.01503610610961914,-1.5828783512115479,-0.020075321197509766,0.4583895802497864,0.1601962000131607,0.5872618556022644,-3.140845135078957,0.012192089909477226,1.5745746450727705,206.93168880455408,87.18406072106262,181.10207939508507,60.73345935727788,154.8684210526316,86.75,153.5,144.5,125.5,116.5,99.5,144.5
39,1.9500000000000002,-0.01671004295349121,-0.37526392936706543,1.9621193408966064,-0.01532292366027832,-1.5831339359283447,-0.020497560501098633,0.45873790979385376,0.15999074280261993,0.5869641304016113,-3.14044228157146,0.012439136110386986,1.5746284535957864,206.85009487666034,87.21062618595825,181.0,60.74624060150376,154.7579737335835,86.75797373358348,153.5,144.5,125.5,116.5,99.5,144.5
40,2.0,-0.017085790634155273,-0.3745903968811035,1.9622414112091064,-0.015625476837158203,-1.583378553390503,-0.020945072174072266,0.45912274718284607,0.15978433191776276,0.5866075158119202,-3.139937794632601,0.012672441758816148,1.5747064134686477,206.8060263653484,87.24293785310735,180.88512241054613,60.7758945386064,154.72523364485983,86.77570093457943,153.5,144.5,125.5,116.5,99.5,144.5
41,2.0500000000000003,-0.01745915412902832,-0.3739194869995117,1.9623548984527588,-0.01593923568725586,-1.5836193561553955,-0.02140522003173828,0.4595075249671936,0.15957893431186676,0.5862581133842468,-3.1394555002744227,0.012902050067649756,1.5747998258824565,206.71751412429379,87.26741996233521,180.78195488721803,60.75375939849624,154.5903165735568,86.74674115456239,153.5,144.5,125.5,116.5,99.5,144.5
42,2.1,-0.01786184310913086,-0.3730638027191162,1.962555170059204,-0.01625967025756836,-1.5838630199432373,-0.02189040184020996,0.45997244119644165,0.15935781598091125,0.5857659578323364,-3.1387069254443314,0.013129056928844288,1.5748922136450272,206.68233082706766,87.203007518797,180.75280898876406,60.734082397003746,154.52141527001862,86.72811918063314,153.5,144.5,125.5,116.5,99.5,144.5
43,2.15,-0.018268823623657227,-0.3715975284576416,1.962921380996704,-0.01682758331298828,-1.5839917659759521,-0.022707223892211914,0.46072593331336975,0.15913842618465424,0.5849054455757141,-3.1374245162872847,0.013226852530671034,1.5753190426114438,206.73644859813083,87.1981308411215,180.7527881040892,60.657992565055764,154.44341372912803,86.67532467532467,153.5,144.5,125.5,116.5,99.5,144.5
44,2.2,-0.01854109764099121,-0.3696320056915283,1.9636456966400146,-0.01716756820678711,-1.5839478969573975,-0.023323535919189453,0.46162086725234985,0.1589970737695694,0.5835456252098083,-3.135062866972762,0.01312645175562693,1.5756935357185096,207.0,86.83612662942272,180.95353159851302,60.29182156133829,154.5,86.5,153.5,144.5,125.5,116.5,99.5,144.5
45,2.25,-0.01826953887939453,-0.36800122261047363,1.9640123844146729,-0.017884254455566406,-1.5833537578582764,-0.024321556091308594,0.46235817670822144,0.15916180610656738,0.5826213955879211,-3.133784147694954,0.012495567968235853,1.5769760517244888,207.3469387755102,86.860853432282,181.4014732965009,60.302025782688766,154.702752293578,86.44587155963303,153.5,144.5,125.5,116.5,99.5,144.5
46,2.3000000000000003,-0.01882624626159668,-0.36841249465942383,1.9646365642547607,-0.01620006561279297,-1.5842039585113525,-0.02248382568359375,0.46199601888656616,0.1588396281003952,0.5822163224220276,-3.1319002220512573,0.013315041614365117,1.5746130452579636,207.1003717472119,86.182156133829,181.01467889908258,59.55045871559633,154.5,85.70695970695971,153.5,144.5,125.5,116.5,99.5,144.5
47,2.35,-0.019135713577270508,-0.3686254024505615,1.9644582271575928,-0.016254425048828125,-1.5845396518707275,-0.02257251739501953,0.4619678854942322,0.15866221487522125,0.5824465155601501,-3.132342413192688,0.013658611526033614,1.5743894716326536,206.86059479553904,86.28066914498142,180.71217712177122,59.61808118081181,154.32234432234432,85.88278388278388,153.5,144.5,125.5,116.5,99.5,144.5
48,2.4000000000000004,-0.019407272338867188,-0.3687565326690674,1.964294672012329,-0.016359806060791016,-1.5848195552825928,-0.022724390029907227,0.461978018283844,0.15850746631622314,0.5826314091682434,-3.1327351725513437,0.013946286650043101,1.5742661666856532,206.65120593692023,86.37847866419295,180.6180811808118,59.71217712177122,154.2316176470588,86.02941176470588,153.5,144.5,125.5,116.5,99.5,144.5
49,2.45,-0.019696474075317383,-0.3687863349914551,1.9641520977020264,-0.016516685485839844,-1.5850961208343506,-0.02294301986694336,0.4620409905910492,0.15834370255470276,0.5827592015266418,-3.133054319272491,0.01422835179562298,1.5741939734466681,206.54646840148698,86.5,180.5598526703499,59.78453038674033,154.11743119266055,86.08440366972476,153.5,144.5,125.5,116.5,99.5,144.5
50,2.5,-0.019991397857666016,-0.3688390254974365,1.9640095233917236,-0.01665210723876953,-1.5853841304779053,-0.023136138916015625,0.46209225058555603,0.15817637741565704,0.5828960537910461,-3.1333751309298155,0.014522674517849842,1.5740896499297257,206.45353159851302,86.5,180.353591160221,59.93922651933702,153.94659300184162,86.24677716390424,153.5,144.5,125.5,116.5,99.5,144.5
51,2.5500000000000003,-0.02024531364440918,-0.368865966796875,1.9638745784759521,-0.01679849624633789,-1.5856258869171143,-0.023343324661254883,0.46214887499809265,0.1580323874950409,0.5830173492431641,-3.133674865517965,0.014769840447911483,1.574040590986584,206.37174721189592,86.61338289962825,180.24169741697418,60.07380073800738,153.75185185185185,86.35555555555555,153.5,144.5,125.5,116.5,99.5,144.5
52,2.6,-0.020479679107666016,-0.3689396381378174,1.963735818862915,-0.016907453536987305,-1.5858604907989502,-0.023505449295043945,0.4621775150299072,0.15789926052093506,0.5831583142280579,-3.1339888734475707,0.015010189036751925,1.5739654601116848,206.20224719101122,86.71722846441948,180.19038817005546,60.18484288354898,153.68081180811808,86.41881918819188,153.5,144.5,125.5,116.5,99.5,144.5
53,2.6500000000000004,-0.020737648010253906,-0.36896324157714844,1.9636127948760986,-0.01703333854675293,-1.586108922958374,-0.023691177368164062,0.46223288774490356,0.1577529013156891,0.5832673907279968,-3.1342524111730192,0.015264123741233858,1.5738908902859863,206.02448210922788,86.7457627118644,179.9776536312849,60.29422718808193,153.54444444444445,86.48148148148148,153.5,144.5,125.5,116.5,99.5,144.5
54,2.7,-0.020987987518310547,-0.3689429759979248,1.9635016918182373,-0.01717662811279297,-1.586341142654419,-0.023900508880615234,0.46230751276016235,0.15761105716228485,0.583349883556366,-3.1344771444985273,0.01550045185189527,1.5738477997281701,205.8544776119403,86.83022388059702,179.81564245810057,60.33705772811918,153.5,86.5,153.5,144.5,125.5,116.5,99.5,144.5
55,2.75,-0.021248817443847656,-0.3688828945159912,1.9633991718292236,-0.017339706420898438,-1.5865757465362549,-0.024135589599609375,0.46240293979644775,0.15746352076530457,0.5834100842475891,-3.134672816250314,0.015738234479087072,1.573820757728713,205.75232774674114,86.9292364990689,179.68703703703704,60.422222222222224,153.44916820702403,86.58410351201479,153.5,144.5,125.5,116.5,99.5,144.5
56,2.8000000000000003,-0.021507978439331055,-0.3688080310821533,1.9632999897003174,-0.017510175704956055,-1.5868046283721924,-0.024379730224609375,0.4625051021575928,0.1573169082403183,0.5834627151489258,-3.134857729199294,0.015970718126503084,1.573804416462958,205.69172932330827,87.04323308270676,179.57962962962964,60.53333333333333,153.36968576709796,86.66543438077635,153.5,144.5,125.5,116.5,99.5,144.5
57,2.85,-0.021759510040283203,-0.36875367164611816,1.9631989002227783,-0.017664432525634766,-1.587031602859497,-0.024604082107543945,0.46259480714797974,0.15717463195323944,0.5835238695144653,-3.1350491391646136,0.016200903457067005,1.5737758198510605,205.56015037593986,87.16917293233082,179.53518518518518,60.52777777777778,153.2486085343228,86.75139146567717,153.5,144.5,125.5,116.5,99.5,144.5
58,2.9000000000000004,-0.022014856338500977,-0.36870884895324707,1.9630954265594482,-0.017815589904785156,-1.5872642993927002,-0.02482438087463379,0.4626809060573578,0.1570301204919815,0.5835912823677063,-3.135250070595081,0.016437158539956986,1.5737387431431467,205.5,87.28358208955224,179.4574074074074,60.65555555555556,153.1608133086876,86.83918669131238,153.5,144.5,125.5,116.5,99.5,144.5
59,2.95,-0.022265911102294922,-0.3686811923980713,1.9629924297332764,-0.017949819564819336,-1.5874979496002197,-0.0250244140625,0.462756872177124,0.15688754618167877,0.5836642384529114,-3.135450708778516,0.016674149739056503,1.5736854716140152,205.32209737827716,87.31835205992509,179.3828996282528,60.698884758364315,153.0,86.95246800731262,153.5,144.5,125.5,116.5,99.5,144.5
60,3.0,-0.022519588470458984,-0.3686089515686035,1.9628984928131104,-0.018108129501342773,-1.587723970413208,-0.025255441665649414,0.46285465359687805,0.15674394369125366,0.5837130546569824,-3.1356208917864263,0.016903591302356767,1.5736609968782025,205.2312030075188,87.32330827067669,179.26305970149255,60.826492537313435,152.88419117647058,87.01286764705883,153.5,144.5,125.5,116.5,99.5,144.5
61,3.0500000000000003,-0.0227663516998291,-0.368516206741333,1.9628126621246338,-0.018270254135131836,-1.587939977645874,-0.025491952896118164,0.46296048164367676,0.15660418570041656,0.5837472081184387,-3.135766150358789,0.017122150007729587,1.5736498534710204,205.10377358490567,87.42075471698114,179.1977818853974,60.89833641404806,152.7699443413729,87.11502782931355,153.5,144.5,125.5,116.5,99.5,144.5
62,3.1,-0.023015975952148438,-0.3684096336364746,1.962731122970581,-0.018436431884765625,-1.5881564617156982,-0.025734663009643555,0.4630729556083679,0.15646298229694366,0.5837722420692444,-3.135897260501488,0.017340842863632668,1.5736417475934046,205.0,87.5,179.0239852398524,61.00184501845018,152.68460111317253,87.19666048237477,153.5,144.5,125.5,116.5,99.5,144.5
63,3.1500000000000004,-0.023254871368408203,-0.368297815322876,1.9626514911651611,-0.01860356330871582,-1.5883610248565674,-0.025978803634643555,0.46318596601486206,0.15632778406143188,0.5837939381599426,-3.1360222686840937,0.01754754442494842,1.5736459023012792,204.9054820415879,87.52173913043478,178.87037037037038,61.114814814814814,152.57777777777778,87.31296296296296,153.5,144.5,125.5,116.5,99.5,144.5
64,3.2,-0.023478984832763672,-0.3681623935699463,1.9625766277313232,-0.0187835693359375,-1.5885460376739502,-0.026239633560180664,0.46330854296684265,0.15620097517967224,0.5838030576705933,-3.1361324454772674,0.017734224015475208,1.5736814024842005,204.75046904315198,87.61163227016885,178.75232774674114,61.154562383612664,152.52310536044362,87.35859519408503,153.5,144.5,125.5,116.5,99.5,144.5
65,3.25,-0.023712873458862305,-0.3679945468902588,1.9625084400177002,-0.018980741500854492,-1.5887339115142822,-0.026522159576416016,0.46344834566116333,0.15606872737407684,0.5837942361831665,-3.1362188822837265,0.01792307760019631,1.5737293647434492,204.67790262172284,87.68164794007491,178.73134328358208,61.22201492537314,152.45841035120148,87.39741219963031,153.5,144.5,125.5,116.5,99.5,144.5
66,3.3000000000000003,-0.023955821990966797,-0.36782002449035645,1.962444543838501,-0.019175052642822266,-1.5889298915863037,-0.02680230140686035,0.46359145641326904,0.15593135356903076,0.5837790369987488,-3.1362926208146877,0.01811982578232867,1.5737664317199034,204.61869158878505,87.6411214953271,178.6096654275093,61.342007434944236,152.42037037037036,87.46666666666667,153.5,144.5,125.5,116.5,99.5,144.5
67,3.35,-0.02419257164001465,-0.36758852005004883,1.962393045425415,-0.019399642944335938,-1.5891082286834717,-0.027121543884277344,0.4637617766857147,0.15579771995544434,0.5837327241897583,-3.136326160453398,0.018297170424801782,1.5738488333577836,204.52621722846442,87.7565543071161,178.5754189944134,61.415270018621975,152.353591160221,87.47882136279927,153.5,144.5,125.5,116.5,99.5,144.5
68,3.4000000000000004,-0.024445295333862305,-0.36736345291137695,1.962345838546753,-0.019608497619628906,-1.5893046855926514,-0.02742314338684082,0.4639292359352112,0.15565481781959534,0.5836842060089111,-3.1363458182352266,0.018493340118940372,1.5738982045437997,204.46022727272728,87.87310606060606,178.52319109461968,61.493506493506494,152.30129390018485,87.55637707948244,153.5,144.5,125.5,116.5,99.5,144.5
69,3.45,-0.02470111846923828,-0.36714911460876465,1.9622986316680908,-0.019809484481811523,-1.5895073413848877,-0.027714252471923828,0.4640909433364868,0.1555100530385971,0.5836409330368042,-3.136368631278088,0.018695255993440286,1.5739341145808394,204.35471698113207,87.9566037735849,178.45353159851302,61.5,152.15270018621973,87.62756052141528,153.5,144.5,125.5,116.5,99.5,144.5
70,3.5,-0.024949073791503906,-0.3669619560241699,1.9622442722320557,-0.01999640464782715,-1.5897080898284912,-0.027987957000732422,0.46423837542533875,0.15536966919898987,0.5836126208305359,-3.1364119818480987,0.018895701523699078,1.5739599830310027,204.29268292682926,88.02439024390245,178.43389199255122,61.513966480446925,152.04646840148698,87.7081784386617,153.5,144.5,125.5,116.5,99.5,144.5
71,3.5500000000000003,-0.025193214416503906,-0.3667929172515869,1.9621851444244385,-0.020176410675048828,-1.5899083614349365,-0.028252124786376953,0.46437695622444153,0.15523110330104828,0.5835956335067749,-3.1364713533248456,0.019096563365978442,1.5739799336827294,204.21804511278197,88.13533834586467,178.31412639405204,61.59665427509294,151.90520446096653,87.70631970260223,153.5,144.5,125.5,116.5,99.5,144.5
