,t,q_1,q_2,q_3,q_4,q_5,q_6,camera_x,camera_y,camera_z,camera_roll,camera_pitch,camera_yaw,f_1,f_2,f_3,f_4,f_5,f_6,desired_f_1,desired_f_2,desired_f_3,desired_f_4,desired_f_5,desired_f_6
10,0.5,0.0004906654357910156,0.010204553604125977,1.5717980861663818,-0.0007264614105224609,-1.5824048519134521,-0.010281562805175781,0.685863733291626,0.16814564168453217,0.6307903528213501,-3.130589199941804,0.011640727735815266,1.5817283239921531,203.2869757174393,161.83885209713026,179.36601307189542,137.47712418300654,154.86899563318778,161.5,149.5,167.5,126.5,143.5,100.5,167.5
11,0.55,0.0005795955657958984,0.01120448112487793,1.5717852115631104,-0.0007531642913818359,-1.58357834815979,-0.011150836944580078,0.6863596439361572,0.16808032989501953,0.6301213502883911,-3.1296048300670187,0.012793717209466569,1.582711308873674,202.98434004474274,161.92170022371366,179.2292576419214,137.5240174672489,154.65,161.54347826086956,149.5,167.5,126.5,143.5,100.5,167.5
12,0.6000000000000001,0.0006113052368164062,0.012157201766967773,1.5717604160308838,-0.0007624626159667969,-1.5846965312957764,-0.012011528015136719,0.6868396997451782,0.16798125207424164,0.6294905543327332,-3.1286619218718843,0.01389023485297475,1.5836297484833353,202.63736263736263,162.03956043956043,178.96069868995633,137.52620087336246,154.35791757049893,161.48156182212583,149.5,167.5,126.5,143.5,100.5,167.5
13,0.65,0.0006284713745117188,0.013150930404663086,1.571704626083374,-0.0007541179656982422,-1.585803747177124,-0.012837409973144531,0.6873440146446228,0.1678735613822937,0.6288501620292664,-3.127688977159005,0.0149737459441926,1.5845013901272869,202.47368421052633,162.0921052631579,178.69213973799125,137.53711790393012,154.13100436681222,161.5,149.5,167.5,126.5,143.5,100.5,167.5
14,0.7000000000000001,0.0006821155548095703,0.014201164245605469,1.5716121196746826,-0.0007236003875732422,-1.5869390964508057,-0.013659000396728516,0.6878718733787537,0.16778862476348877,0.6281922459602356,-3.1266715482729404,0.01608383766478452,1.5854080749175399,202.29166666666666,162.14473684210526,178.53246753246754,137.6060606060606,153.8217391304348,161.54782608695652,149.5,167.5,126.5,143.5,100.5,167.5
15,0.75,0.0007617473602294922,0.015177249908447266,1.571547269821167,-0.0007295608520507812,-1.5880963802337646,-0.014368295669555664,0.688357949256897,0.167720228433609,0.6275714635848999,-3.1257377002797777,0.017217139589760778,1.5862299634748522,201.8650442477876,162.28982300884957,178.28416485900217,137.54880694143168,153.58747300215984,161.58747300215984,149.5,167.5,126.5,143.5,100.5,167.5
16,0.8,0.0007181167602539062,0.01622176170349121,1.5712954998016357,-0.0005443096160888672,-1.589123010635376,-0.015217304229736328,0.6888993382453918,0.16757836937904358,0.6270085573196411,-3.124728711254943,0.01821437192987816,1.5870689096048245,201.7017543859649,162.26315789473685,178.05194805194805,137.5952380952381,153.3,161.5695652173913,149.5,167.5,126.5,143.5,100.5,167.5
17,0.8500000000000001,0.0007429122924804688,0.017223358154296875,1.5711305141448975,-0.00045680999755859375,-1.5902159214019775,-0.015952348709106445,0.6894077658653259,0.16747841238975525,0.6264265775680542,-3.123773199984035,0.01927992518638625,1.5878649520053019,201.46491228070175,162.28728070175438,177.82721382289418,137.63066954643628,153.05194805194805,161.5952380952381,149.5,167.5,126.5,143.5,100.5,167.5
18,0.9,0.0007741451263427734,0.018207788467407227,1.5709812641143799,-0.0003879070281982422,-1.5913116931915283,-0.0166623592376709,0.6899057030677795,0.1673830896615982,0.625847578048706,-3.1228364302756475,0.02034721657400921,1.5886439848957212,201.2901098901099,162.36483516483517,177.56399132321042,137.63340563991324,152.792656587473,161.60043196544277,149.5,167.5,126.5,143.5,100.5,167.5
19,0.9500000000000001,0.0008397102355957031,0.019245624542236328,1.5707790851593018,-0.0002837181091308594,-1.592433214187622,-0.017347097396850586,0.6904271841049194,0.16730915009975433,0.6252633929252625,-3.1218619112813384,0.021439348872417333,1.5894351629153107,200.92747252747253,162.38901098901098,177.3644251626898,137.68763557483732,152.54347826086956,161.65,149.5,167.5,126.5,143.5,100.5,167.5
20,1.0,0.0008504390716552734,0.020220041275024414,1.5706064701080322,-0.00019621849060058594,-1.593501329421997,-0.018039703369140625,0.6909235119819641,0.16720236837863922,0.6247036457061768,-3.1209372094079337,0.022476399740371363,1.5901797131910682,200.6718061674009,162.41189427312776,177.20697167755992,137.66230936819173,152.3030303030303,161.66017316017317,149.5,167.5,126.5,143.5,100.5,167.5
21,1.05,0.0008192062377929688,0.021164655685424805,1.5703856945037842,-5.8650970458984375e-05,-1.5945227146148682,-0.018733739852905273,0.6914113759994507,0.16707123816013336,0.6241925358772278,-3.1200413700432073,0.023465923307144757,1.590883871369956,200.46491228070175,162.44298245614036,176.9030172413793,137.61853448275863,152.02591792656588,161.59827213822894,149.5,167.5,126.5,143.5,100.5,167.5
22,1.1,0.0008296966552734375,0.022174835205078125,1.570124864578247,9.846687316894531e-05,-1.595578908920288,-0.019398927688598633,0.6919273734092712,0.16696587204933167,0.6236597299575806,-3.1190966729264127,0.02448942012319384,1.5916044813105201,200.19078947368422,162.49561403508773,176.70043103448276,137.73491379310346,151.76293103448276,161.6594827586207,149.5,167.5,126.5,143.5,100.5,167.5
23,1.1500000000000001,0.0008444786071777344,0.023120880126953125,1.5699427127838135,0.00018215179443359375,-1.59663987159729,-0.019999980926513672,0.6924092173576355,0.1668636053800583,0.6231257915496826,-3.118212328979925,0.02551952250651659,1.592265485734844,199.93406593406593,162.52307692307693,176.52483801295895,137.7624190064795,151.54310344827587,161.74353448275863,149.5,167.5,126.5,143.5,100.5,167.5
24,1.2000000000000002,0.0008156299591064453,0.024030208587646484,1.5697290897369385,0.00030541419982910156,-1.597651720046997,-0.02063441276550293,0.6928786635398865,0.1667357087135315,0.6226339340209961,-3.1173552759243472,0.02649735346381483,1.5929162926927936,199.71115973741794,162.58424507658643,176.32467532467533,137.77489177489178,151.32754880694142,161.72017353579176,149.5,167.5,126.5,143.5,100.5,167.5
25,1.25,0.0007908344268798828,0.024956703186035156,1.5695078372955322,0.0004291534423828125,-1.5986664295196533,-0.021237611770629883,0.6933563947677612,0.1666106879711151,0.6221349835395813,-3.1164879959268212,0.027479095418921344,1.5935422764095442,199.4561403508772,162.6140350877193,176.03455723542118,137.68250539956804,151.01295896328293,161.6414686825054,149.5,167.5,126.5,143.5,100.5,167.5
26,1.3,0.0007755756378173828,0.02593827247619629,1.5691993236541748,0.0006225109100341797,-1.599682092666626,-0.021825075149536133,0.6938625574111938,0.16649219393730164,0.6216487288475037,-3.115581643394935,0.02845943621290562,1.5941644058211848,199.24122807017545,162.640350877193,175.71612903225807,137.84086021505377,150.7247311827957,161.7247311827957,149.5,167.5,126.5,143.5,100.5,167.5
